鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031119,土地1建物1車位2,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.7,3,2,2,有,無,7250000,69829,坡道平面,56.38,2200000,,RPUVMLMJRHKFFGH37CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.18,住,,,1031107,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.53,2,2,1,有,無,5350000,55599,坡道平面,28.19,1050000,,RPVVMLMJRHKFFGH47CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031108,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6500000,54656,坡道平面,30.21,1100000,,RPWVMLMJRHKFFGH57CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1040302,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5140000,65720,坡道平面,36.75,1300000,,RPXVMLMJRHKFFGH67CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,18.12,住,,,1040612,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.81,2,2,1,有,無,5000000,56753,坡道平面,30.21,1050000,,RPOWMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031107,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4600000,51863,坡道平面,28.19,1050000,,RPPWMLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1040309,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7100000,57205,坡道平面,28.19,1050000,,RPQWMLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031208,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4830000,54492,坡道平面,28.19,1100000,,RPRWMLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031208,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4800000,54785,坡道平面,28.19,1050000,,RPSWMLMJRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,25.04,住,,,1031107,土地1建物1車位2,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7750000,72759,坡道平面,60.42,2400000,,RPTWMLMJRHKFFGH37CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031107,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,6100000,47057,坡道平面,28.19,1200000,,RPUWMLMJRHKFFGH47CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031229,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6550000,53644,坡道平面,30.21,1250000,,RPVWMLMJRHKFFGH57CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031201,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6910000,58806,坡道平面,30.21,1100000,,RPWWMLMJRHKFFGH67CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1031107,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7400000,60247,坡道平面,30.21,1150000,,RPXWMLMJRHKFFGH77CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1031107,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,6960000,55041,坡道平面,30.21,1250000,,RPONNLMJRHKFFGH68CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031108,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6750000,56680,坡道平面,30.21,1150000,,RPPNNLMJRHKFFGH78CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031201,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,7630000,74778,坡道平面,60.42,2400000,,RPQNNLMJRHKFFGH88CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031119,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6500000,54150,坡道平面,30.21,1150000,,RPRNNLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031107,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6300000,52632,坡道平面,30.21,1100000,,RPSNNLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031126,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,1,有,無,6530000,54453,坡道平面,30.21,1150000,,RPTNNLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031203,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,6620000,54618,坡道平面,30.21,1150000,,RPUNNLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031229,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6510000,53239,坡道平面,30.21,1250000,,RPVNNLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031117,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,6500000,66658,坡道平面,30.21,1250000,,RPWNNLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031107,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,5530000,54840,坡道平面,28.19,1100000,,RPXNNLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1031203,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7600000,61211,坡道平面,30.21,1250000,,RPOONLMJRHKFFGH78CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031108,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,7130000,60526,坡道平面,30.21,1150000,,RPPONLMJRHKFFGH88CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031107,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,6150000,63134,坡道平面,28.19,1050000,,RPQONLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031208,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,6390000,64249,坡道平面,28.19,1200000,,RPRONLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031231,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,5720000,58024,坡道平面,30.21,1150000,,RPSONLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031126,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,7250000,59739,坡道平面,30.21,1150000,,RPTONLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031231,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,4950000,57471,坡道平面,28.19,1100000,,RPUONLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031108,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,5700000,56945,坡道平面,28.19,1100000,,RPVONLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1040708,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,6710000,52099,坡道平面,28.19,1200000,,RPWONLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1040420,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6300000,51745,坡道平面,28.19,1200000,,RPXONLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.18,住,,,1031215,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.53,2,2,1,有,無,5410000,57886,坡道平面,30.21,1050000,,RPOPNLMJRHKFFGH88CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.18,住,,,1031203,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.53,2,2,1,有,無,6130000,66118,坡道平面,30.21,1150000,,RPPPNLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031107,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4890000,54795,坡道平面,30.21,1250000,,RPQPNLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031222,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,6790000,55235,坡道平面,30.21,1150000,,RPRPNLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,28.77,住,,,1031119,土地1建物1車位2,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.72,4,2,2,有,無,9250000,72456,坡道平面,60.42,2200000,,RPSPNLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1040617,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,7600000,64271,坡道平面,30.21,1250000,售價包含裝潢或家電。,RPTPNLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.18,住,,,1040324,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.53,2,2,1,有,無,5350000,54952,坡道平面,28.19,1100000,,RPUPNLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.44,住,,,1031126,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,7380000,76587,坡道平面,60.42,2300000,,RPVPNLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031107,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,6760000,56016,坡道平面,30.21,1150000,,RPWPNLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1040515,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5030000,59720,坡道平面,30.21,1150000,,RPXPNLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1031119,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6950000,60079,坡道平面,30.21,1150000,,RPOQNLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031107,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.7,3,2,2,有,無,6250000,52290,坡道平面,30.21,1100000,,RPPQNLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031208,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5070000,61105,坡道平面,30.21,1100000,,RPQQNLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,18.12,住,,,1031119,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,5250000,60895,坡道平面,30.21,1100000,,RPRQNLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1040209,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,6760000,55017,坡道平面,30.21,1250000,,RPSQNLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031119,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6500000,54656,坡道平面,30.21,1100000,,RPTQNLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,18.12,住,,,1031108,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.81,2,2,1,有,無,5650000,65374,坡道平面,30.21,1100000,,RPUQNLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1031119,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6440000,55832,坡道平面,30.21,1050000,,RPVQNLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031218,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,6700000,55417,坡道平面,30.21,1150000,,RPWQNLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1031119,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6900000,58847,坡道平面,28.19,1100000,,RPXQNLMJRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,29.31,住,,,1031208,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,8000000,51546,坡道平面,30.21,1150000,,RPORNLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1040427,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6500000,52569,坡道平面,28.19,1200000,,RPPRNLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,18.12,住,,,1040608,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.81,2,2,1,有,無,4940000,54314,坡道平面,28.19,1050000,,RPRRNLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1031221,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,6800000,53499,坡道平面,30.21,1250000,,RPSRNLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031107,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,7000000,57781,坡道平面,30.21,1100000,,RPTRNLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1031208,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6800000,57489,坡道平面,30.21,1250000,,RPURNLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1031215,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,3,2,2,有,無,6430000,54658,坡道平面,30.21,1150000,,RPVRNLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031108,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6850000,58198,坡道平面,30.21,1100000,,RPWRNLMJRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1040622,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5000000,59258,坡道平面,30.21,1150000,,RPXRNLMJRHKFFGH37CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031107,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,6800000,56415,坡道平面,30.21,1150000,,RPOSNLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031208,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.7,3,2,2,有,無,6920000,58585,坡道平面,30.21,1150000,,RPPSNLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1031215,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,3,2,2,有,無,7780000,69151,坡道平面,30.21,1100000,售價包含裝潢或家電。,RPQSNLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,28.77,住,,,1031119,土地1建物1車位2,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.72,4,2,2,有,無,8150000,59700,坡道平面,56.38,2100000,,RPRSNLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031215,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6460000,53745,坡道平面,30.21,1150000,,RPSSNLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031119,土地1建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,7200000,72897,坡道平面,60.42,2200000,,RPTSNLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1040309,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7000000,55427,坡道平面,30.21,1250000,,RPUSNLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031107,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6750000,56040,坡道平面,28.19,1100000,,RPVSNLMJRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031107,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,7030000,59514,坡道平面,30.21,1150000,,RPWSNLMJRHKFFGH37CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1031107,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,6790000,54849,坡道平面,30.21,1100000,,RPXSNLMJRHKFFGH47CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031222,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6590000,55061,坡道平面,30.21,1150000,,RPOTNLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,29.31,住,,,1040202,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,8400000,53804,坡道平面,30.21,1250000,,RPPTNLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.18,住,,,1031231,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.53,2,2,1,有,無,5610000,59214,坡道平面,30.21,1150000,,RPSNMLRKRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1040105,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6600000,56971,坡道平面,30.21,1100000,,RPTNMLRKRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031119,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5080000,60489,坡道平面,30.21,1150000,,RPUNMLRKRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031119,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4820000,55246,坡道平面,30.21,1150000,,RPVNMLRKRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,20.78,住,,,1031108,土地1建物1車位3,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,7350000,220829,坡道平面,90.63,3300000,,RPWNMLRKRHKFFGH37CB
平鎮區,房地(土地+建物),金星段181~210地號,14.92,住,,,1031107,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.06,0,0,0,無,無,4500000,53533,,0.0,0,,RPXNMLRKRHKFFGH47CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,18.11,住,,,1031107,土地1建物1車位2,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,5660000,83944,坡道平面,58.4,2450000,,RPOOMLRKRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031108,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6500000,54656,坡道平面,30.21,1100000,,RPPOMLRKRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.18,住,,,1031108,土地1建物1車位3,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.81,2,2,1,有,無,6050000,190289,坡道平面,84.57,3150000,,RPQOMLRKRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,22.91,住,,,1031210,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,7000000,59561,坡道平面,30.21,1250000,,RPROMLRKRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031210,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,6000000,62214,坡道平面,30.21,1100000,,RPSOMLRKRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,28.24,住,,,1040525,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.72,4,2,2,有,無,7500000,49016,坡道平面,30.21,1250000,,RPTOMLRKRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.98,住,,,1031108,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,6280000,50730,坡道平面,30.21,1100000,,RPUOMLRKRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031201,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5400000,66184,坡道平面,30.21,1100000,,RPVOMLRKRHKFFGH37CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,17.58,住,,,1031215,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4500000,51182,坡道平面,30.21,1100000,,RPWOMLRKRHKFFGH47CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1040511,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,5700000,57770,坡道平面,30.21,1150000,,RPXOMLRKRHKFFGH57CB
平鎮區,房地(土地+建物),金星段181~210地號,19.18,住,,,1040727,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.44,0,0,0,無,無,5500000,52662,,0.0,0,,RPOPMLRKRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,24.51,住,,,1031201,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,6900000,55427,坡道平面,30.21,1150000,,RPPPMLRKRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031108,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6840000,58097,坡道平面,30.21,1100000,,RPQPMLRKRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,19.72,住,,,1031108,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,6400000,65389,坡道平面,30.21,1250000,,RPRPMLRKRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,金星段181~210地號,23.45,住,,,1031119,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.7,3,2,2,有,無,6560000,54929,坡道平面,30.21,1150000,,RPSPMLRKRHKFFGH17CB
