編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUOMLNJPHNFFFK96CA,1,9.38,見其他登記事項,鋼筋混凝土造,106年4月11日,十三層,
RPUOMLNJPHNFFFK96CA,1,21.76,見其他登記事項,鋼筋混凝土造,106年4月11日,十三層,
RPUOMLNJPHNFFFK96CA,1,.46,見其他登記事項,鋼筋混凝土造,106年4月11日,十三層,
RPUOMLNJPHNFFFK96CA,1,.06,見其他登記事項,鋼筋混凝土造,106年4月11日,十三層,
RPUOMLNJPHNFFFK96CA,1,.14,見其他登記事項,鋼筋混凝土造,106年4月11日,十三層,
RPSNMLOJPHNFFDK56CA,2,220.67,見其他登記事項,鋼筋混凝土造,104年11月17日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLPJPHNFFDK76CA,40,152.40,住家用,鋼筋混凝土造,67年5月26日,二層,一層 二層 騎樓
RPQOMLNJPHNFFBK78CA,,183.77,住家用,鋼筋混凝土造,106年12月29日,四層,一層 二層 三層 四層 屋頂突出物
RPTOMLNJPHNFFBK09CA,2,52.54,住家用,鋼筋混凝土造,105年7月12日,七層,六層
RPTOMLNJPHNFFBK09CA,2,18.01,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPTOMLNJPHNFFBK09CA,2,6.52,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPTOMLNJPHNFFBK09CA,2,52.54,住家用,鋼筋混凝土造,105年7月12日,七層,六層
RPTOMLNJPHNFFBK09CA,2,18.01,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPTOMLNJPHNFFBK09CA,2,6.52,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPTNMLMJPHNFFDK09CA,20,139.93,住家用,鋼筋混凝土造,87年9月1日,三層,一層 二層 三層 屋頂突出物
RPPNMLPJPHNFFBK78CA,1,189.95,住家用,鋼筋混凝土造,106年7月11日,三層,一層 二層 三層
RPSNMLLKRHNFFDK56CA,10,68.47,見其他登記事項,見其他登記事項,96年12月12日,一層,一層
RPSNMLMJPHNFFCK88CA,,237.25,見其他登記事項,鋼筋混凝土造,107年2月13日,三層,一層 二層 三層 見其他登記事項
RPQNMLOJPHNFFCK88CA,27,92.59,住家用,鋼筋混凝土造,80年5月1日,七層,六層
RPQNMLOJPHNFFCK88CA,27,12.76,見其他登記事項,鋼筋混凝土造,80年5月1日,七層,
RPQNMLQKPHNFFCK56CA,30,228.40,住家用,鋼筋混凝土造,77年5月22日,三層,一層 二層 三層
RPPNMLSKPHNFFCK66CA,,165.64,見其他登記事項,鋼筋混凝土造,107年3月20日,四層,一層 二層 三層 四層
RPRNMLOJPHNFFBK88CA,34,147.60,住家用,鋼筋混凝土造,73年4月30日,,四層
RPSNMLOJPHNFFBK98CA,34,147.60,住家用,鋼筋混凝土造,73年4月30日,,五層
RPQNMLKKPHNFFBK48CA,,199.06,住家用,鋼筋混凝土造,106年10月6日,三層,一層 二層 三層
RPTNMLQLPHNFFDK17DA,1,108.83,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,三層
RPTNMLQLPHNFFDK17DA,1,14.50,共有部分,鋼筋混凝土造,106年7月25日,五層,
RPTNMLQLPHNFFDK17DA,1,24.11,共有部分,鋼筋混凝土造,106年7月25日,五層,
RPUNMLOJPHNFFDK76CA,24,187.82,住家用,鋼筋混凝土造,83年6月20日,四層,一層 二層 三層 四層
RPQNMLPJPHNFFDK09CA,15,21.07,住家用,鋼筋混凝土造,92年7月16日,四層,二層
RPQNMLPJPHNFFDK09CA,15,6.49,見其他登記事項,鋼筋混凝土造,92年7月16日,四層,
RPRNMLPJPHNFFDK56CA,15,20.69,住家用,鋼筋混凝土造,92年7月16日,四層,二層
RPRNMLPJPHNFFDK56CA,15,6.40,見其他登記事項,鋼筋混凝土造,92年7月16日,四層,
RPSNMLNJPHNFFDK09CA,4,381.95,農舍,鋼筋混凝土造,103年4月3日,三層,一層 二層 三層
RPRNMLQJPHNFFDK76DA,16,20.71,住家用,鋼筋混凝土造,91年4月17日,四層,二層
RPRNMLQJPHNFFDK76DA,16,20.71,住家用,鋼筋混凝土造,91年4月17日,四層,二層
RPRNMLQJPHNFFDK76DA,16,12.35,見其他登記事項,鋼筋混凝土造,91年4月17日,四層,
RPRNMLQLPHNFFBK66CA,23,50.02,見其他登記事項,鋼筋混凝土造,84年6月1日,十一層,六層
RPRNMLQLPHNFFBK66CA,23,7.40,見其他登記事項,鋼筋混凝土造,84年6月1日,十一層,
RPRNMLQLPHNFFBK66CA,23,6.39,見其他登記事項,鋼筋混凝土造,84年6月1日,十一層,
RPSOMLKKPHNFFFK56CA,14,241.57,見其他登記事項,鋼筋混凝土造,93年10月2日,四層,一層 二層 三層 四層 騎樓
RPUNMLPJPHNFFFK17DA,38,108.64,住家用,加強磚造,69年7月1日,二層,一層 二層
RPQOMLOJPHNFFFK66CA,23,167.18,住家用,鋼筋混凝土造,84年11月30日,四層,一層 二層 三層 四層
RPQOMLOJPHNFFFK66CA,23,3.98,見其他登記事項,鋼筋混凝土造,84年11月30日,,
RPSNMLKKPHNFFFK09CA,22,197.61,住家用,鋼筋混凝土造,85年10月29日,四層,一層 二層 三層 四層
RPOOMLQJPHNFFFK66CA,1,69.51,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,六層
RPOOMLQJPHNFFFK66CA,1,11.32,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLQJPHNFFFK66CA,1,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLQJPHNFFFK66CA,1,43.40,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTOMLNJPHNFFFK86CA,29,148.54,住家用,加強磚造,78年5月18日,三層,一層 二層 三層
RPPPMLPJPHNFFFK76CA,2,89.46,住家用,鋼筋混凝土造,105年7月7日,十二層,十層
RPPPMLPJPHNFFFK76CA,2,59.09,見其他登記事項,鋼筋混凝土造,105年7月7日,十二層,
RPPPMLPJPHNFFFK76CA,2,24.64,見其他登記事項,鋼筋混凝土造,105年7月7日,十二層,
RPPNMLTJPHNFFEK86CA,25,66.93,住家用,鋼筋混凝土造,81年12月14日,一層,一層 騎樓
RPPOMLOJPHNFFFK56CA,31,148.60,住家用,加強磚造,76年3月17日,二層,一層 二層
RPSNMLOJPHNFFEK76DA,21,66.39,住家用,鋼筋混凝土造,86年5月28日,五層,五層
RPROMLOJPHNFFFK76CA,1,64.89,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,六層
RPROMLOJPHNFFFK76CA,1,10.47,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPROMLOJPHNFFFK76CA,1,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPROMLOJPHNFFFK76CA,1,42.26,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPNMLPJPHNFFFK56CA,25,17.17,見其他登記事項,鋼筋混凝土造,82年6月11日,五層,
RPPNMLPJPHNFFFK56CA,25,84.80,住家用,鋼筋混凝土造,82年6月11日,五層,四層
RPWNMLNLPHNFFFK27CA,1,68.57,見其他登記事項,鋼筋混凝土造,106年2月3日,五層,四層
RPWNMLNLPHNFFFK27CA,1,13.01,見其他登記事項,鋼筋混凝土造,106年2月3日,五層,
RPVNMLOJPHNFFDK86CA,25,92.27,住家用,鋼筋混凝土造,82年11月17日,七層,三層
RPVNMLOJPHNFFDK86CA,25,26.95,見其他登記事項,鋼筋混凝土造,82年11月17日,七層,
RPVNMLPJPHNFFDK96CA,1,238.35,見其他登記事項,鋼筋混凝土造,105年12月28日,四層,一層 二層 三層 四層 騎樓
RPVNMLPJPHNFFDK96CA,1,9.33,見其他登記事項,鋼筋混凝土造,105年12月28日,四層,
RPOOMLPJPHNFFDK98CA,1,224.63,見其他登記事項,鋼筋混凝土造,105年12月28日,四層,一層 二層 三層 四層 騎樓
RPOOMLPJPHNFFDK98CA,1,8.79,見其他登記事項,鋼筋混凝土造,105年12月28日,四層,
RPXNMLPJPHNFFDK17CA,1,224.63,見其他登記事項,鋼筋混凝土造,105年12月28日,四層,一層 二層 三層 四層 騎樓
RPXNMLPJPHNFFDK17CA,1,8.79,見其他登記事項,鋼筋混凝土造,105年12月28日,四層,
RPPNMLQJPHNFFDK09CA,4,190.28,住家用,見其他登記事項,103年1月2日,二層,一層 二層 屋頂突出物
RPOOMLTJPHNFFBK56CA,36,75.12,住家用,鋼筋混凝土造,70年12月15日,四層,四層
RPOOMLTJPHNFFBK56CA,36,4.39,見其他登記事項,鋼筋混凝土造,70年12月15日,,
RPOOMLTJPHNFFBK56CA,36,5.86,見其他登記事項,鋼筋混凝土造,70年12月15日,,
RPSNMLPJPHNFFBK09CA,13,191.65,住家用,鋼筋混凝土造,94年2月4日,三層,一層 二層 三層
RPQNMLOKPHNFFCK98CA,35,122.22,住商用,鋼筋混凝土造,72年1月20日,二層,一層 二層
RPVNMLPLPHNFFBK96CA,,102.00,住家用,鋼筋混凝土造,107年4月2日,五層,五層
RPVNMLPLPHNFFBK96CA,,28.57,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPUNMLPLPHNFFBK86CA,,79.60,住家用,鋼筋混凝土造,107年4月2日,五層,一層
RPUNMLPLPHNFFBK86CA,,43.24,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPRNMLPLPHNFFCK66CA,23,127.81,住家用,鋼筋混凝土造,84年10月24日,四層,一層 二層 三層 四層
RPTNMLPLPHNFFBK76CA,,102.00,住家用,鋼筋混凝土造,107年4月2日,五層,四層
RPTNMLPLPHNFFBK76CA,,28.57,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPSNMLKMPHNFFDK09CA,,102.92,,,,,
RPSNMLKMPHNFFDK09CA,1,51.47,共有部分,鋼筋混凝土造,106年3月28日,八層,
RPWNMLQKPHNFFDK27CA,1,87.83,見其他登記事項,鋼筋混凝土造,105年12月8日,十五層,十五層
RPWNMLQKPHNFFDK27CA,1,23.86,共有部分,鋼筋混凝土造,105年12月8日,十五層,
RPWNMLQKPHNFFDK27CA,1,5.16,見其他登記事項,鋼筋混凝土造,105年12月8日,十五層,
RPWNMLQKPHNFFDK27CA,1,51.77,共有部分,鋼筋混凝土造,105年12月8日,十五層,
RPPNMLMKPHNFFDK78CA,1,77.20,見其他登記事項,鋼筋混凝土造,106年10月27日,五層,二層
RPPNMLMKPHNFFDK78CA,1,35.43,共有部分,鋼筋混凝土造,106年10月27日,五層,
RPRNMLKKPHNFFDK78CA,1,77.20,見其他登記事項,鋼筋混凝土造,106年10月27日,五層,二層
RPRNMLKKPHNFFDK78CA,1,35.43,共有部分,鋼筋混凝土造,106年10月27日,五層,
RPQNMLKKPHNFFDK68CA,1,77.20,見其他登記事項,鋼筋混凝土造,106年10月27日,五層,二層
RPQNMLKKPHNFFDK68CA,1,35.43,共有部分,鋼筋混凝土造,106年10月27日,五層,
RPXNMLQKPHNFFDK37CA,1,87.99,見其他登記事項,鋼筋混凝土造,105年12月8日,十五層,十四層
RPXNMLQKPHNFFDK37CA,1,23.77,共有部分,鋼筋混凝土造,105年12月8日,十五層,
RPXNMLQKPHNFFDK37CA,1,5.14,見其他登記事項,鋼筋混凝土造,105年12月8日,十五層,
RPXNMLQKPHNFFDK37CA,1,51.77,共有部分,鋼筋混凝土造,105年12月8日,十五層,
RPWNMLPLPHNFFDK27CA,15,21.11,住家用,鋼筋混凝土造,92年7月16日,四層,二層
RPWNMLPLPHNFFDK27CA,15,6.33,見其他登記事項,鋼筋混凝土造,92年7月16日,四層,
RPPNMLRJPHNFFDK56CA,1,418.53,見其他登記事項,鋼筋混凝土造,106年9月30日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPSNMLPJPHNFFDK66CA,9,83.14,住家用,鋼筋混凝土造,98年9月9日,七層,一層
RPSNMLPJPHNFFDK66CA,9,12.79,見其他登記事項,鋼筋混凝土造,98年9月9日,七層,
RPSNMLPJPHNFFDK66CA,9,33.57,見其他登記事項,鋼筋混凝土造,98年9月9日,七層,
RPPOMLTKRHNFFFK37CA,11,.53,見其他登記事項,見其他登記事項,96年12月11日,二層,
RPPOMLTKRHNFFFK37CA,10,224.49,住家用,見其他登記事項,97年1月31日,四層,一層 二層 三層 四層
RPPOMLTKRHNFFFK37CA,10,4.79,見其他登記事項,見其他登記事項,97年3月25日,四層,
RPQOMLRLRHNFFFK37CA,2,106.75,見其他登記事項,鋼筋混凝土造,105年4月15日,十五層,四層
RPQOMLRLRHNFFFK37CA,2,63.30,見其他登記事項,鋼筋混凝土造,105年4月15日,十五層,
RPQNMLKKPHNFFFK88CA,21,25.20,住家用,鋼筋混凝土造,86年6月19日,八層,六層
RPQNMLKKPHNFFFK88CA,21,5.31,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPQNMLKKPHNFFFK88CA,21,25.34,住家用,鋼筋混凝土造,86年6月19日,八層,四層
RPQNMLKKPHNFFFK88CA,21,2.46,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPQNMLKKPHNFFFK88CA,21,5.25,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPQNMLKKPHNFFFK88CA,21,2.46,見其他登記事項,鋼筋混凝土造,86年6月19日,八層,
RPRNMLKKPHNFFFK98CA,5,185.33,住家用,見其他登記事項,102年2月26日,四層,一層 二層 三層 四層
RPPOMLKKPHNFFFK88CA,5,85.83,見其他登記事項,鋼筋混凝土造,102年9月9日,十一層,八層
RPPOMLKKPHNFFFK88CA,5,15.79,見其他登記事項,鋼筋混凝土造,102年9月9日,十一層,
RPPOMLKKPHNFFFK88CA,5,65.67,見其他登記事項,鋼筋混凝土造,102年9月9日,十一層,
RPRNMLRKPHNFFFK07CA,,86.56,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,四層
RPRNMLRKPHNFFFK07CA,,2.59,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPRNMLRKPHNFFFK07CA,,40.38,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPRNMLRKPHNFFFK07CA,,25.51,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPRNMLRKPHNFFFK07CA,,6.51,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPUNMLRKPHNFFFK37CA,,55.53,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,四層
RPUNMLRKPHNFFFK37CA,,1.68,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPUNMLRKPHNFFFK37CA,,39.47,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPUNMLRKPHNFFFK37CA,,16.37,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPUNMLRKPHNFFFK37CA,,4.18,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPVNMLRKPHNFFFK47CA,,55.53,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,五層
RPVNMLRKPHNFFFK47CA,,1.68,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPVNMLRKPHNFFFK47CA,,39.47,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPVNMLRKPHNFFFK47CA,,16.37,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPVNMLRKPHNFFFK47CA,,4.18,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPWNMLRKPHNFFFK57CA,,64.21,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,六層
RPWNMLRKPHNFFFK57CA,,1.92,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPWNMLRKPHNFFFK57CA,,39.71,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPWNMLRKPHNFFFK57CA,,18.92,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPWNMLRKPHNFFFK57CA,,4.83,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPQNMLRKPHNFFFK96CA,,86.56,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,三層
RPQNMLRKPHNFFFK96CA,,53.47,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPQNMLRKPHNFFFK96CA,,2.59,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPQNMLRKPHNFFFK96CA,,25.51,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPQNMLRKPHNFFFK96CA,,6.51,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPPNMLRKPHNFFFK86CA,,86.76,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,五層
RPPNMLRKPHNFFFK86CA,,53.49,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPPNMLRKPHNFFFK86CA,,2.61,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPPNMLRKPHNFFFK86CA,,25.56,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPPNMLRKPHNFFFK86CA,,6.53,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPSNMLRKPHNFFFK17CA,,55.53,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,六層
RPSNMLRKPHNFFFK17CA,,52.55,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPSNMLRKPHNFFFK17CA,,1.68,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPSNMLRKPHNFFFK17CA,,16.37,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPSNMLRKPHNFFFK17CA,,4.18,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPXNMLRKPHNFFFK67CA,,55.53,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,六層
RPXNMLRKPHNFFFK67CA,,1.68,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPXNMLRKPHNFFFK67CA,,39.47,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPXNMLRKPHNFFFK67CA,,16.37,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPXNMLRKPHNFFFK67CA,,4.18,見其他登記事項,鋼筋混凝土造,107年3月9日,十一層,
RPQOMLKKPHNFFFK98CA,18,222.39,見其他登記事項,鋼筋混凝土造,89年8月29日,四層,一層 二層 三層 四層 騎樓
RPROMLKKPHNFFFK09CA,15,184.30,住家用,鋼筋混凝土造,92年7月9日,三層,一層 二層 三層 電梯樓梯間
RPPNMLKKPHNFFEK68CA,45,135.08,住家用,加強磚造,62年7月15日,二層,一層 二層
RPRNMLTJPHNFFFK17CA,1,159.01,見其他登記事項,鋼筋混凝土造,105年11月11日,十四層,二層
RPRNMLTJPHNFFFK17CA,1,105.57,見其他登記事項,鋼筋混凝土造,105年11月11日,十四層,
RPRNMLTJPHNFFFK17CA,1,38.50,見其他登記事項,鋼筋混凝土造,105年11月11日,十四層,
RPPNMLKKPHNFFFK78CA,24,76.10,住家用,鋼筋混凝土造,83年8月5日,六層,三層
RPPNMLKKPHNFFFK78CA,24,18.98,見其他登記事項,鋼筋混凝土造,83年8月5日,,
RPPNMLKKPHNFFFK78CA,24,13.12,見其他登記事項,鋼筋混凝土造,83年8月5日,六層,
RPROMLOLPHNFFFK96CA,,119.82,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,六層
RPROMLOLPHNFFFK96CA,,25.08,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPROMLOLPHNFFFK96CA,,78.19,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPUOMLOLPHNFFFK27CA,,96.24,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,十四層
RPUOMLOLPHNFFFK27CA,,45.79,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPUOMLOLPHNFFFK27CA,,19.70,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPSOMLOLPHNFFFK07CA,,95.60,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,八層
RPSOMLOLPHNFFFK07CA,,19.63,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPSOMLOLPHNFFFK07CA,,46.92,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPOOMLOLPHNFFFK66CA,,119.82,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,四層
RPOOMLOLPHNFFFK66CA,,25.08,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPOOMLOLPHNFFFK66CA,,79.32,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPXNMLOLPHNFFFK47CA,,120.42,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,四層
RPXNMLOLPHNFFFK47CA,,52.45,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPXNMLOLPHNFFFK47CA,,25.05,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPTOMLOLPHNFFFK17CA,,96.24,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,五層
RPTOMLOLPHNFFFK17CA,,46.92,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPTOMLOLPHNFFFK17CA,,19.70,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPOOMLLJQHNFFFK88CA,41,78.27,住商用,鋼筋混凝土造,66年3月12日,三層,一層 二層 三層 騎樓
RPOOMLLJQHNFFFK88CA,41,78.27,住商用,鋼筋混凝土造,66年3月12日,三層,一層 二層 三層 騎樓
RPTNMLTJPHNFFFK37CA,12,88.60,住家用,見其他登記事項,95年3月20日,三層,一層 二層 三層 電梯樓梯間
RPTNMLTJPHNFFFK37CA,12,88.60,住家用,見其他登記事項,95年3月20日,三層,一層 二層 三層 電梯樓梯間
RPUOMLQJPHNFFDK07CA,40,92.30,住家用,鋼筋混凝土造,67年7月7日,二層,一層 二層
RPSNMLKKPHNFFDK88CA,5,44.02,住家用,鋼筋混凝土造,102年4月2日,五層,四層
RPSNMLKKPHNFFDK88CA,5,9.43,共有部分,鋼筋混凝土造,102年4月2日,五層,
RPSNMLKKPHNFFDK88CA,5,5.77,共有部分,鋼筋混凝土造,102年4月2日,五層,
RPSNMLKKPHNFFDK88CA,5,44.02,住家用,鋼筋混凝土造,102年4月2日,五層,四層
RPSNMLKKPHNFFDK88CA,5,9.43,共有部分,鋼筋混凝土造,102年4月2日,五層,
RPSNMLKKPHNFFDK88CA,5,5.77,共有部分,鋼筋混凝土造,102年4月2日,五層,
RPPOMLKKPHNFFDK68CA,14,23.63,住家用,鋼筋混凝土造,93年5月12日,五層,四層
RPPOMLKKPHNFFDK68CA,14,13.69,見其他登記事項,鋼筋混凝土造,93年5月12日,五層,
RPTNMLNKPHNFFDK66CA,4,72.90,見其他登記事項,鋼筋混凝土造,103年9月29日,十五層,八層
RPTNMLNKPHNFFDK66CA,4,15.73,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPTNMLNKPHNFFDK66CA,4,10.22,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPOOMLKKPHNFFDK58CA,40,96.60,住家用,加強磚造,67年2月3日,二層,一層 二層
RPPNMLRKPHNFFDK66CA,3,234.03,見其他登記事項,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
RPWNMLPLPHNFFBK07CA,,101.63,住家用,鋼筋混凝土造,107年4月2日,五層,五層
RPWNMLPLPHNFFBK07CA,,28.57,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPXNMLPLPHNFFBK17CA,,92.91,住家用,鋼筋混凝土造,107年4月2日,五層,三層
RPXNMLPLPHNFFBK17CA,,28.57,見其他登記事項,鋼筋混凝土造,107年4月2日,五層,
RPPNMLNLPHNFFBK78CA,6,264.37,住家用,鋼筋混凝土造,101年11月20日,四層,一層 二層 三層 四層 屋頂突出物
RPSNMLQKPHNFFBK66CA,,148.51,住家用,鋼筋混凝土造,106年12月13日,三層,一層 二層 三層
RPSNMLTJPHNFFBK86CA,,185.72,住家用,鋼筋混凝土造,,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLTJPHNFFBK37CA,2,105.08,住家用,鋼筋混凝土造,105年7月12日,七層,六層
RPXNMLTJPHNFFBK37CA,2,36.03,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPXNMLTJPHNFFBK37CA,2,13.03,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPSNMLNKPHNFFDK56CA,,86.01,住家用,鋼筋混凝土造,106年8月25日,十層,八層
RPSNMLNKPHNFFDK56CA,,52.93,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPSNMLNKPHNFFDK56CA,,17.77,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPSNMLNKPHNFFDK56CA,,5.18,見其他登記事項,鋼筋混凝土造,106年8月25日,十層,
RPSNMLNKPHNFFDK56CA,,.67,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNKPHNFFDK88CA,,86.01,住家用,鋼筋混凝土造,106年8月25日,十層,四層
RPPNMLNKPHNFFDK88CA,,52.93,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNKPHNFFDK88CA,,17.77,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNKPHNFFDK88CA,,5.18,見其他登記事項,鋼筋混凝土造,106年8月25日,十層,
RPPNMLNKPHNFFDK88CA,,.67,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPOOMLRKPHNFFDK66CA,2,105.32,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,九層
RPOOMLRKPHNFFDK66CA,2,78.07,共有部分,鋼筋混凝土造,105年8月12日,十四層,
RPTNMLSKPHNFFDK17CA,,86.01,住家用,鋼筋混凝土造,106年8月25日,十層,五層
RPTNMLSKPHNFFDK17CA,,52.93,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPTNMLSKPHNFFDK17CA,,17.77,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPTNMLSKPHNFFDK17CA,,5.18,見其他登記事項,鋼筋混凝土造,106年8月25日,十層,
RPTNMLSKPHNFFDK17CA,,.67,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPWNMLTJPHNFFDK47CA,36,98.56,住家用,加強磚造,70年12月29日,二層,一層 二層 騎樓
RPXNMLSKPHNFFDK57CA,,65.70,住家用,鋼筋混凝土造,106年8月25日,九層,三層
RPXNMLSKPHNFFDK57CA,,48.96,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPXNMLSKPHNFFDK57CA,,13.57,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPXNMLSKPHNFFDK57CA,,5.18,見其他登記事項,鋼筋混凝土造,106年8月25日,十層,
RPXNMLSKPHNFFDK57CA,,.67,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPWNMLKKPHNFFDK66CA,8,102.88,見其他登記事項,鋼筋混凝土造,99年9月6日,四層,一層 二層 三層 四層
RPWNMLKKPHNFFDK66CA,8,102.88,見其他登記事項,鋼筋混凝土造,99年9月6日,四層,一層 二層 三層 四層
RPRNMLNJQHNFFBK88CA,25,130.18,住家用,鋼筋混凝土造,81年11月23日,,一層 二層 三層
RPVOMLOLPHNFFFK37CA,,95.60,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,十四層
RPVOMLOLPHNFFFK37CA,,19.63,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPVOMLOLPHNFFFK37CA,,46.92,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPQOMLOLPHNFFFK86CA,,120.42,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,十四層
RPQOMLOLPHNFFFK86CA,,52.45,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPQOMLOLPHNFFFK86CA,,25.05,見其他登記事項,鋼筋混凝土造,107年4月19日,十四層,
RPTNMLMKPHNFFFK76CA,1,24.90,見其他登記事項,鋼筋混凝土造,106年5月10日,七層,三層
